"","plot_number","dominant_veg_1930","secondary_veg_1930","dominant_cover_1930","secondary_cover_1930","dominant_veg_2009","secondary_veg_2009","dominant_cover_2009","secondary_cover_2009","elevation","aspect","slope","solar_radiation_summer","solar_radiation_equinox","solar_radiation_winter","road_dist","precipitation","max_temp","mean_temp","min_temp","max_vpd_jan","max_vpd_aug","available_water_supply","bulk_density","organic_matter","clay","sand","silt","number_fires","min_return_interval","min_anomaly"
"374",710,"tree","sage",54,46,"tree","sage",44,32,527.400034179688,-0.953732159507303,15.2939845275879,5861.94708007812,3378.00294433594,995.903859863281,415.301195678711,596.869995117188,34.1599998474121,16.5799999237061,4.23000001907349,14.1199998855591,42.2999992370605,11.01,1.42,0.49,27,22.3,50.7,3,5,-106.527008056641
"375",713,"chaparral","grass",72,28,"sage","chaparral",40,32,714.204643554688,0.951484038915193,14.7781330490112,6173.6179296875,4409.2733984375,1793.70289550781,271.560698242188,683.799987792969,33.4599990844727,14.6400003433228,0.889999985694885,13.960000038147,41.1599998474121,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"376",719,"chaparral","grass",100,0,"chaparral","grass",94,6,417.421608276367,-0.977800023790445,34.5423760986328,4736.78622070312,2227.02902832031,421.001564331055,91.8775396728516,547.244423828125,34.1808003234863,17.3003998565674,5.50199991226196,13.7347996902466,41.2471992492676,11.01,1.42,0.49,27,22.3,50.7,4,6,-110.640991210938
"377",720,"grass","chaparral",64,36,"grass","chaparral",62,38,1074.05850585937,0.675932706082439,38.4156398391724,5233.7194921875,3411.97005859375,518.807359008789,283.498997192383,753.609985351562,31.6499996185303,15.789999961853,4.92999982833862,10.4200000762939,34.7900009155273,12.47,1.52,0.58,18.4,55.6,26,2,86,-118.033935546875
"378",721,"chaparral","grass",82,10,"chaparral","grass",54,46,802.521112060547,0.781070689465093,20.4349509429932,6001.20299804688,3986.62564941406,1479.2727734375,107.373363494873,711.700012207031,32.9900016784668,14.5699996948242,0.730000019073486,13.5900001525879,39.939998626709,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-122.382019042969
"379",722,"chaparral","grass",82,18,"chaparral","grass",62,38,1148.70113769531,-0.976140415979637,9.64507609367371,6476.48419921875,3999.58583496094,1353.17937988281,3661.80973144531,622.960021972656,31.8799991607666,16.0300006866455,5.13000011444092,10.7299995422363,36.189998626709,4.97,1.48,0.8,21.6,45.4,33,3,6,-138.048950195312
"380",723,"chaparral","grass",84,16,"chaparral","grass",62,38,638.09349609375,-0.127864560944674,34.0837329101563,5074.12317382812,2510.43799072266,581.137283935547,1176.33835205078,568.340026855469,33.939998626709,16.2999992370605,3.96000003814697,14.1099996566772,41.689998626709,7.03,1.5,1.51,24.9,37.8,37.3,3,6,-110.640991210938
"381",724,"chaparral","grass",82,18,"chaparral","grass",54,38,852.438492431641,0.364868811171146,11.070697555542,6284.13172851562,4148.9426171875,1536.85621582031,5595.68700195313,560.919982910156,34.4300003051758,16.3299999237061,3.73000001907349,12.5,43.8699989318848,9.18,1.51,0.65,20.8,52.1,27.2,1,86,-103.244995117188
"382",725,"sage","grass",64,26,"grass","sage",48,32,363.191349487305,-0.109104841161247,31.9573838615417,5022.725,2590.18418457031,684.917007446289,195.018734436035,559.940002441406,33.5800018310547,17.6000003814697,6.32000017166138,14.4799995422363,39.7000007629395,4.37,1.44,0.75,24,39,37,3,1,-114.119995117188
"383",728,"chaparral","barren",44,40,"chaparral","barren",48,38,970.413220214844,0.0570612668064263,10.912183303833,6426.43845703125,4440.81525390625,1751.21694335937,1398.82526611328,714.97998046875,32.1100006103516,15.9899997711182,4.82999992370605,11.4300003051758,37.6199989318848,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"384",732,"sage","grass",82,18,"sage","grass",50,44,582.498526611328,0.744365219300771,42.5929831695557,4944.12805664062,4459.78930664062,2238.02446777344,228.097890319824,550.570007324219,33.8300018310547,17.0499992370605,5.19999980926514,13.75,40.5400009155273,11.01,1.42,0.49,27,22.3,50.7,3,15,-116.790985107422
"385",733,"chaparral","grass",92,8,"chaparral","grass",48,46,1008.33515258789,0.321247280703075,15.9752045822144,6120.203984375,3701.28468261719,1164.92894775391,870.8945703125,743.869995117188,32.0900001525879,15.3299999237061,3.42000007629395,11.789999961853,37.8800010681152,12.47,1.52,0.58,18.4,55.6,26,2,86,-122.382019042969
"386",735,"chaparral","grass",96,4,"chaparral","grass",94,6,1017.23456542969,-0.535986314035399,9.1798689365387,6444.39892578125,4244.96396972656,1576.99607910156,1785.34629394531,714.97998046875,32.1100006103516,15.9899997711182,4.82999992370605,11.4300003051758,37.6199989318848,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"387",736,"sage","grass",66,34,"grass","sage",72,28,724.560751953125,0.844582498135499,20.3788326072693,5955.27993164063,3986.21353027344,1497.74017822266,68.2195350646973,606.450012207031,33.5,15.7799997329712,3.42000007629395,14,39.75,7.03,1.5,1.51,24.9,37.8,37.3,4,5,-305.406982421875
"388",739,"chaparral","grass",70,30,"chaparral","grass",68,32,788.543986816406,0.122483953216941,17.9330275535584,5983.873515625,4217.71601074219,1717.08936035156,225.204345703125,695.450012207031,33.4199981689453,14.4899997711182,0.509999990463257,13.7399997711182,41.310001373291,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"389",740,"tree","grass",84,16,"tree","grass",90,10,712.690952148438,-0.633677744082229,25.4065500259399,5383.84966796875,2708.78220703125,480.500069580078,841.497143554687,548.320007324219,32.4300003051758,15.9899997711182,4.96999979019165,12.1300001144409,36.7099990844727,7.03,1.5,1.51,24.9,37.8,37.3,3,6,-110.640991210938
"390",741,"grass","sage",88,12,"grass","sage",90,10,741.999139404297,0.52796993603041,28.880470199585,5776.27259765625,4627.63015625,2129.88706787109,946.080146484375,561.429992675781,33.0999984741211,16.5799999237061,5.30000019073486,12.8400001525879,38.7000007629395,7.03,1.5,1.51,24.9,37.8,37.3,3,6,-110.640991210938
"391",742,"chaparral","grass",90,10,"chaparral","grass",62,38,1182.88860839844,0.951236221583743,30.9261811065674,5851.08232421875,4351.55044921875,1875.88836181641,132.639377593994,755.429992675781,31.8500003814697,16.0200004577637,5.21999979019165,10.5900001525879,35.3600006103516,9.18,1.51,0.65,20.8,52.1,27.2,3,6,-206.565979003906
"392",743,"grass","chaparral",58,42,"grass","chaparral",58,42,976.698309326172,0.902026573516983,16.4690366363525,6299.88659179688,4558.46541015625,1901.55396972656,405.189188842773,733.22998046875,32.5400009155273,14.8299999237061,1.17999994754791,12.6599998474121,38.9700012207031,12.47,1.52,0.58,18.4,55.6,26,2,86,-122.382019042969
"393",745,"chaparral","grass",60,40,"grass","chaparral",70,28,555.710776367187,-0.01195561665323,21.3456670761108,5672.12926757813,4131.68789550781,1657.26665405273,550.490595703125,596.869995117188,34.1599998474121,16.5799999237061,4.23000001907349,14.1199998855591,42.2999992370605,4.37,1.44,0.75,24,39,37,3,5,-106.527008056641
"394",746,"chaparral","grass",94,6,"chaparral","grass",90,10,852.702247314453,-0.364494226110375,35.415108833313,5081.37537109375,2293.02575683594,467.156615600586,3594.53123046875,597.97998046875,33.5800018310547,15.4399995803833,2.84999990463257,12.4300003051758,42.0800018310547,4.97,1.48,0.8,21.6,45.4,33,2,81,-123.544006347656
"395",748,"chaparral","grass",96,4,"chaparral","grass",96,4,1177.61364257813,0.260935259536932,20.6985557174683,6313.55708984375,4726.38995117187,2057.20100341797,439.799460449219,757.260009765625,31.8199996948242,16.1000003814697,5.3899998664856,10.3199996948242,35.2700004577637,9.18,1.51,0.65,20.8,52.1,27.2,3,6,-206.565979003906
"396",749,"tree","grass",62,38,"tree","grass",96,4,649.124150390625,-0.897131699703363,19.8874845123291,5804.89708984375,3146.51821777344,813.483485107422,145.344816589355,560.280029296875,34.2999992370605,16.6700000762939,4.25,14.0900001525879,41.7099990844727,9.18,1.51,0.65,20.8,52.1,27.2,3,6,-110.640991210938
"397",750,"chaparral","sage",40,38,"grass","chaparral",78,18,1000.57927246094,0.72581881993884,21.1859971427917,5924.32782226563,3933.3291015625,1358.94548950195,386.957144775391,766.369995117188,31.0400009155273,15.2700004577637,4.44999980926514,9.73999977111816,33.0200004577637,12.47,1.52,0.58,18.4,55.6,26,2,86,-122.382019042969
"398",751,"barren","chaparral",50,36,"barren","chaparral",68,22,1276.34561279297,0.941034148086977,11.0223815155029,6587.67278320312,4492.418671875,1763.05277832031,1126.61773681641,764.690002441406,31.1900005340576,15.3800001144409,4.51999998092651,9.71000003814697,33.4700012207031,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-122.382019042969
"399",752,"chaparral","grass",48,38,"chaparral","grass",54,40,1278.91903076172,0.442598486311987,7.98833383083343,6537.60250976562,4224.00431640625,1538.40042236328,1328.31631591797,764.690002441406,31.1900005340576,15.3800001144409,4.51999998092651,9.71000003814697,33.4700012207031,4.97,1.48,0.8,21.6,45.4,33,2,86,-122.382019042969
"400",753,"chaparral","grass",60,22,"chaparral","grass",64,24,913.307238769531,0.987999011202062,19.1852805900574,6140.10154296875,4419.66120117188,1836.51054443359,2634.48626464844,657.559997558594,33.4000015258789,14.6899995803833,0.860000014305115,13.2299995422363,41.7799987792969,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"401",754,"chaparral","grass",60,40,"grass","chaparral",94,6,478.44365234375,0.812656434487733,33.7347524642944,5264.2789453125,3616.67883300781,1393.7314440918,251.478955078125,570.457587890625,34.3807995605469,17.1651999664307,5.16639989852905,13.7963998413086,42.2051992797852,4.37,1.44,0.75,24,39,37,3,6,-116.790985107422
"402",757,"chaparral","grass",86,14,"chaparral","grass",60,40,792.221564941406,0.738928405711218,34.0261087036133,5358.01266601562,3542.6641015625,1299.93934570312,2076.89961914062,657.559997558594,33.4000015258789,14.6899995803833,0.860000014305115,13.2299995422363,41.7799987792969,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"403",759,"chaparral","grass",56,44,"grass","chaparral",46,32,748.678505859375,0.810260859455807,21.2245669174194,6055.4903125,4579.45635742187,1987.76289794922,476.125385742188,672.030029296875,33.7599983215332,15.3299999237061,1.87000000476837,14.3000001907349,42.0200004577637,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"404",760,"chaparral","grass",100,0,"chaparral","grass",94,4,1189.89748291016,-0.922644678305466,23.17194480896,5961.26400390625,3151.45456054688,725.404442138672,2202.37368164062,752.97998046875,30.6800003051758,14.9099998474121,4.03000020980835,9.35000038146973,32.439998626709,4.97,1.48,0.8,21.6,45.4,33,2,86,-122.382019042969
"405",762,"grass","sage",42,40,"grass","sage",54,30,433.412067871094,0.0167890266567468,34.6349823760986,4875.74025390625,2458.77438964844,502.055443115234,593.411656494141,606.450012207031,33.5,15.7799997329712,3.42000007629395,14,39.75,25.5,1.45,1.26,31,35,34,4,5,-305.406982421875
"406",766,"chaparral","grass",100,0,"chaparral","grass",82,18,697.072565917969,-0.825896506347831,14.9222484970093,5990.20016601562,3506.91668457031,1057.9151574707,82.8904023742676,683.799987792969,33.4599990844727,14.6400003433228,0.889999985694885,13.960000038147,41.1599998474121,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"407",767,"chaparral","barren",92,8,"chaparral","grass",50,44,683.367208251953,0.94785511280774,37.7786115264893,5210.93083007812,3849.40484375,1626.85966552734,1799.58403320313,637.278000488281,33.4568003845215,14.9372002792358,1.67439998626709,13.7680002212524,41.3312002563477,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"408",768,"chaparral","grass",82,18,"chaparral","grass",96,4,664.999222412109,-0.866779767352205,17.7736295509338,5831.2832421875,3170.77356445312,750.921888427734,643.225662841797,559.349975585938,32.8499984741211,15.6999998092651,3.84999990463257,12.8900003433228,38.8199996948242,9.18,1.51,0.65,20.8,52.1,27.2,3,6,-110.640991210938
"409",769,"grass","chaparral",50,28,"grass","chaparral",52,26,222.539979553223,0.981677251731667,26.2109624099731,5544.22381835938,4017.16623535156,1637.97068847656,100.322343139648,552.710021972656,31.6700000762939,17.2299995422363,6.76999998092651,13.9499998092651,32.2099990844727,14.87,1.45,1.25,31,29,40,4,5,-305.406982421875
"410",775,"sage","grass",92,8,"grass","sage",52,36,545.972038574219,-0.924532701137841,13.2952813148499,5973.89981445313,3634.43040039062,1174.89400024414,611.108439941406,552.679992675781,34.3699989318848,17.0200004577637,5.09000015258789,13.8999996185303,42.7000007629395,11.01,1.42,0.49,27,22.3,50.7,4,15,-116.790985107422
"411",779,"chaparral","grass",96,4,"chaparral","grass",90,10,475.934520874023,-0.812926374758529,42.1507202911377,4304.56332519531,1577.88484130859,341.320250854492,69.1166121673584,571.590026855469,34.1300010681152,17.1499996185303,5.25,13.6899995803833,41.6199989318848,4.37,1.44,0.75,24,39,37,4,6,-116.790985107422
"412",781,"chaparral","grass",78,22,"chaparral","grass",76,24,703.357296142578,-0.480523439763839,31.4829693603516,5222.97193359375,2441.1350390625,415.984630126953,66.3350817108154,683.799987792969,33.4599990844727,14.6400003433228,0.889999985694885,13.960000038147,41.1599998474121,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"413",782,"chaparral","grass",84,16,"chaparral","grass",86,14,1051.56223876953,0.644106591978744,11.2923236656189,6443.31612304687,4554.79251953125,1848.73020019531,1042.08521972656,757.260009765625,31.8199996948242,16.1000003814697,5.3899998664856,10.3199996948242,35.2700004577637,9.18,1.51,0.65,20.8,52.1,27.2,3,6,-206.565979003906
"414",784,"chaparral","grass",62,28,"chaparral","grass",76,16,1126.57597412109,-0.220331595220345,9.07780387878418,6396.41356445313,3897.99768066406,1268.31599731445,3524.62982421875,639.929992675781,32.0200004577637,16.1100006103516,5.25,11.0299997329712,36.9500007629395,4.97,1.48,0.8,21.6,45.4,33,3,6,-138.048950195312
"415",785,"chaparral","grass",100,0,"chaparral","grass",100,0,782.616496582031,-0.950674336999171,18.5938970565796,5921.86056640625,3287.90500488281,880.448354492187,4020.73876464844,597.414381103516,33.602601776123,15.4693995857239,2.88599990844727,12.4390003013611,42.1294017791748,4.97,1.48,0.8,21.6,45.4,33,2,81,-123.544006347656
"416",787,"chaparral","grass",74,18,"grass","chaparral",70,20,419.699984130859,0.809206027005246,33.944676322937,5238.74552734375,3717.12556640625,1489.1389831543,117.552806549072,571.590026855469,34.1300010681152,17.1499996185303,5.25,13.6899995803833,41.6199989318848,4.37,1.44,0.75,24,39,37,2,6,-116.790985107422
"417",788,"chaparral","grass",62,38,"chaparral","grass",96,4,606.926185302734,-0.960491935489995,39.7701642608643,4621.7426953125,2040.92159423828,386.850423583984,4993.309453125,577.700012207031,33.8699989318848,15.5,2.88000011444092,12.6800003051758,42.7799987792969,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-103.244995117188
"418",790,"chaparral","barren",46,38,"chaparral","grass",52,48,1291.02563964844,-0.249326263230381,12.2534594535828,6594.20745117187,4515.21819335937,1784.07365966797,1527.73621582031,770.099975585938,31.2299995422363,15.4499998092651,4.61999988555908,9.80000019073486,33.6500015258789,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"419",794,"chaparral","grass",94,6,"chaparral","grass",88,12,856.932429199219,0.955411071133293,22.9309923171997,6004.4661328125,4537.08728515625,1970.06581054687,2671.049609375,666.72998046875,32.4700012207031,15.7799997329712,4.19000005722046,12.0699996948242,39.1399993896484,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"420",795,"sage","grass",70,30,"grass","sage",94,6,846.958376464844,0.970062432647158,34.2738605880737,5556.62434570313,4392.24823242188,2017.16358398438,72.5544593811035,647.630004882812,32.4099998474121,16.2999992370605,4.75,12.9700002670288,36.6699981689453,4.37,1.44,0.75,24,39,37,5,5,-322.613983154297
"421",796,"chaparral","grass",94,6,"chaparral","grass",84,16,1165.70581298828,0.360319629992787,28.8412818145752,5756.72119140625,3430.90654296875,1101.35734985352,275.196257629395,768.27001953125,30.4699993133545,14.6599998474121,3.5699999332428,9.13000011444092,31.6100006103516,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-122.382019042969
"422",797,"chaparral","grass",60,40,"grass","chaparral",74,26,871.732247314453,0.298655057707078,12.0636137199402,6287.06903320313,4287.78990722656,1648.92819824219,66.5760418701172,711.700012207031,32.9900016784668,14.5699996948242,0.730000019073486,13.5900001525879,39.939998626709,12.47,1.52,0.58,18.4,55.6,26,2,86,-122.382019042969
"423",798,"chaparral","grass",86,14,"chaparral","grass",92,8,1047.30500732422,-0.959239175725219,17.5646669769287,6216.62934570313,3748.83074707031,1217.48440673828,4463.21540039063,596.859985351562,32.5800018310547,15.5200004577637,3.57999992370605,11.7200002670288,39.1800003051758,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-106.989959716797
"424",799,"chaparral","grass",82,18,"chaparral","grass",80,18,729.993758544922,0.826837041170355,7.75458556175232,6256.54311523438,4095.76906738281,1495.47830322266,1974.43016357422,643.380004882812,33.5,15.0200004577637,1.75,13.8400001525879,41.5400009155273,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"425",802,"chaparral","grass",100,0,"chaparral","grass",82,18,1229.29944580078,-0.795706198963587,21.8982400512695,6066.17822265625,3227.28541503906,813.50494140625,2561.8773046875,687.049987792969,31.7600002288818,16.1299991607666,5.55999994277954,10.4099998474121,35.4300003051758,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"426",803,"chaparral","grass",68,22,"chaparral","grass",70,30,814.403314208984,0.854689035384595,6.08508424758911,6376.9178515625,4312.943125,1648.15482177734,1097.63741455078,679.260009765625,33.0800018310547,14.4300003051758,0.600000023841858,13.5299997329712,39.8699989318848,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"427",807,"chaparral","grass",80,10,"chaparral","grass",74,26,1074.57363037109,-0.0649375756541374,12.0204060173035,6477.30553710938,4479.86161132813,1778.84390869141,1630.40118652344,722.789978027344,32.0099983215332,16.2399997711182,5.75,10.8100004196167,36.6699981689453,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"428",808,"chaparral","barren",86,8,"chaparral","barren",84,16,1031.32917358398,-0.922808274315871,19.4373045730591,5980.5999609375,3366.69284179688,863.962453613281,3385.04716796875,687.049987792969,31.7600002288818,16.1299991607666,5.55999994277954,10.4099998474121,35.4300003051758,4.97,1.48,0.8,21.6,45.4,33,2,86,-122.382019042969
